X,Y,Z
421410.6822,151467.062,-5273.380859
421424.7589,151452.8548,-5271.421509
421438.8356,151438.6476,-5269.054932
421452.9124,151424.4404,-5267.213867
421466.9891,151410.2331,-5266.132935
421481.0659,151396.0259,-5265.732422
421495.1426,151381.8187,-5265.174072
421509.2194,151367.6114,-5264.242188
421523.2961,151353.4042,-5263.945068
421537.3728,151339.197,-5263.783936
421551.4496,151324.9898,-5263.339233
421565.5263,151310.7825,-5263.342896
421579.6031,151296.5753,-5263.469971
421593.6798,151282.3681,-5263.140869
421607.7565,151268.1608,-5263.297241
421621.8333,151253.9536,-5263.441406
421635.91,151239.7464,-5263.638062
421649.9868,151225.5392,-5264.142944
421664.0635,151211.3319,-5264.565918
421678.1403,151197.1247,-5264.585083
421692.217,151182.9175,-5264.803589
421706.2937,151168.7102,-5264.81311
421720.3705,151154.503,-5264.605347
421734.4472,151140.2958,-5264.525635
421748.524,151126.0886,-5264.542358
421762.6007,151111.8813,-5264.411743
421776.6774,151097.6741,-5264.513794
421790.7542,151083.4669,-5264.599243
421804.8309,151069.2596,-5264.267334
421818.9077,151055.0524,-5264.093262
421832.9844,151040.8452,-5264.123657
421847.0612,151026.638,-5263.945557
421861.1379,151012.4307,-5264.039185
421875.2146,150998.2235,-5264.163208
421889.2914,150984.0163,-5264.09021
421903.3681,150969.809,-5264.182617
421917.4449,150955.6018,-5264.254395
421931.5216,150941.3946,-5264.532349
421945.5983,150927.1874,-5264.785645
421959.6751,150912.9801,-5265.05481
421973.7518,150898.7729,-5265.23877
421987.8286,150884.5657,-5265.44873
422001.9053,150870.3584,-5265.718872
422015.982,150856.1512,-5265.943359
422030.0588,150841.944,-5266.438721
422044.1355,150827.7368,-5267.265869
422058.2123,150813.5295,-5270.104004
422072.289,150799.3223,-5272.198608
422086.3658,150785.1151,-5274.088135
422100.4425,150770.9078,-5276.796265
422114.5192,150756.7006,-5278.33252
422128.596,150742.4934,-5280.730591
422142.6727,150728.2862,-5282.661743
422156.7495,150714.0789,-5285.283081
422170.8262,150699.8717,-5290.52002
422184.9029,150685.6645,-5291.442017
422198.9797,150671.4572,-5291.622314
422213.0564,150657.25,-5292.505127
422227.1332,150643.0428,-5292.883179
422241.2099,150628.8355,-5293.191895
422255.2867,150614.6283,-5295.387939
422269.3634,150600.4211,-5296.024658
422283.4401,150586.2139,-5296.974731
422297.5169,150572.0066,-5298.991699
422311.5936,150557.7994,-5299.692627
422325.6704,150543.5922,-5300.26062
422339.7471,150529.3849,-5301.458618
422353.8238,150515.1777,-5301.939087
422367.9006,150500.9705,-5302.536377
422381.9773,150486.7633,-5304.184326
422396.0541,150472.556,-5305.439941
422410.1308,150458.3488,-5307.008179
422424.2076,150444.1416,-5308.987061
422438.2843,150429.9343,-5310.105591
422452.361,150415.7271,-5311.441162
422466.4378,150401.5199,-5313.627441
422480.5145,150387.3127,-5315.229614
422494.5913,150373.1054,-5317.106445
422508.668,150358.8982,-5319.203125
422522.7447,150344.691,-5319.206543
422536.8215,150330.4837,-5317.639893
422550.8982,150316.2765,-5318.290405
422564.975,150302.0693,-5317.140137
422579.0517,150287.8621,-5315.27771
422593.1285,150273.6548,-5316.040283
422607.2052,150259.4476,-5316.539917
422621.2819,150245.2404,-5317.25
422635.3587,150231.0331,-5320.236816
422649.4354,150216.8259,-5321.659302
422663.5122,150202.6187,-5323.112183
422677.5889,150188.4115,-5325.391235
422691.6656,150174.2042,-5326.795898
422705.7424,150159.997,-5329.015747
422719.8191,150145.7898,-5333.234863
422733.8959,150131.5825,-5335.942749
422747.9726,150117.3753,-5339.734619
422762.0494,150103.1681,-5341.949707
422776.1261,150088.9609,-5341.001709
422790.2028,150074.7536,-5336.077759
422804.2796,150060.5464,-5330.102295
422818.3563,150046.3392,-5326.231689
422832.4331,150032.1319,-5328.532471
422846.5098,150017.9247,-5329.274536
422860.5865,150003.7175,-5330.822632
422874.6633,149989.5103,-5334.346191
422888.74,149975.303,-5335.124634
422902.8168,149961.0958,-5335.009521
422916.8935,149946.8886,-5332.894653
422930.9702,149932.6813,-5330.615723
422945.047,149918.4741,-5330.360352
422959.1237,149904.2669,-5332.456421
422973.2005,149890.0597,-5330.84668
422987.2772,149875.8524,-5327.606079
423001.354,149861.6452,-5327.088623
423015.4307,149847.438,-5326.128418
423029.5074,149833.2307,-5325.817871
423043.5842,149819.0235,-5327.890381
423057.6609,149804.8163,-5325.152466
423071.7377,149790.6091,-5321.896484
423085.8144,149776.4018,-5323.135864
423099.8911,149762.1946,-5322.151733
423113.9679,149747.9874,-5321.001099
423128.0446,149733.7801,-5321.026245
423142.1214,149719.5729,-5319.662109
423156.1981,149705.3657,-5319.733887
423170.2749,149691.1585,-5324.71875
423184.3516,149676.9512,-5328.537109
423198.4283,149662.744,-5332.852173
423212.5051,149648.5368,-5340.367065
423226.5818,149634.3295,-5342.894409
423240.6586,149620.1223,-5345.805908
423254.7353,149605.9151,-5352.083862
423268.812,149591.7079,-5355.679932
423282.8888,149577.5006,-5359.652832
423296.9655,149563.2934,-5365.642944
423311.0423,149549.0862,-5369.072632
423325.119,149534.8789,-5372.846436
423339.1958,149520.6717,-5378.378174
423353.2725,149506.4645,-5381.268066
423367.3492,149492.2573,-5385.019531
423381.426,149478.05,-5389.533203
423395.5027,149463.8428,-5393.965332
423409.5795,149449.6356,-5398.63269
423423.6562,149435.4283,-5402.42627
423437.7329,149421.2211,-5405.584473
423451.8097,149407.0139,-5403.235474
423465.8864,149392.8067,-5397.271362
423479.9632,149378.5994,-5393.021973
423494.0399,149364.3922,-5393.793579
423508.1167,149350.185,-5393.779053
423522.1934,149335.9777,-5394.708984
423536.2701,149321.7705,-5398.375977
423550.3469,149307.5633,-5399.186401
423564.4236,149293.356,-5399.443848
423578.5004,149279.1488,-5400.305176
423592.5771,149264.9416,-5400.996216
423606.6538,149250.7344,-5402.734619
423620.7306,149236.5271,-5405.864502
423634.8073,149222.3199,-5407.156616
423648.8841,149208.1127,-5408.851563
423662.9608,149193.9054,-5412.812866
423677.0376,149179.6982,-5414.616699
423691.1143,149165.491,-5416.349487
423705.191,149151.2838,-5423.00769
423719.2678,149137.0765,-5425.221924
423733.3445,149122.8693,-5426.176025
423747.4213,149108.6621,-5429.297363
423761.498,149094.4548,-5432.126953
423775.5747,149080.2476,-5435.296021
423789.6515,149066.0404,-5439.669189
423803.7282,149051.8332,-5441.915771
423817.805,149037.6259,-5443.44397
423831.8817,149023.4187,-5446.358276
423845.9584,149009.2115,-5446.001587
423860.0352,148995.0042,-5446.024658
423874.1119,148980.797,-5448.461182
423888.1887,148966.5898,-5449.287231
423902.2654,148952.3826,-5451.243408
423916.3422,148938.1753,-5456.68103
423930.4189,148923.9681,-5459.448242
423944.4956,148909.7609,-5462.490967
423958.5724,148895.5536,-5465.814453
423972.6491,148881.3464,-5468.247192
423986.7259,148867.1392,-5470.226807
424000.8026,148852.932,-5473.005493
424014.8793,148838.7247,-5475.099854
424028.9561,148824.5175,-5477.68689
424043.0328,148810.3103,-5480.089111
424057.1096,148796.103,-5482.318481
424071.1863,148781.8958,-5484.422485
424085.2631,148767.6886,-5485.864746
424099.3398,148753.4814,-5487.470947
424113.4165,148739.2741,-5489.647827
424127.4933,148725.0669,-5490.006226
424141.57,148710.8597,-5490.051636
424155.6468,148696.6524,-5487.483276
424169.7235,148682.4452,-5487.111206
424183.8002,148668.238,-5486.342896
424197.877,148654.0308,-5485.697632
424211.9537,148639.8235,-5486.291138
424226.0305,148625.6163,-5487.258545
424240.1072,148611.4091,-5488.292236
424254.184,148597.2018,-5488.950928
424268.2607,148582.9946,-5489.341187
424282.3374,148568.7874,-5489.035278
424296.4142,148554.5802,-5489.318604
424310.4909,148540.3729,-5489.756958
424324.5677,148526.1657,-5489.62439
424338.6444,148511.9585,-5490.077026
424352.7211,148497.7512,-5490.07666
424366.7979,148483.544,-5489.787842
424380.8746,148469.3368,-5489.928955
424394.9514,148455.1296,-5487.910767
424409.0281,148440.9223,-5484.288574
424423.1049,148426.7151,-5481.670532
424437.1816,148412.5079,-5480.686768
424451.2583,148398.3006,-5479.437622
424465.3351,148384.0934,-5478.769775
424479.4118,148369.8862,-5476.608643
424493.4886,148355.679,-5473.399414
424507.5653,148341.4717,-5470.460205
424521.642,148327.2645,-5467.86084
424535.7188,148313.0573,-5465.068115
424549.7955,148298.85,-5463.438599
424563.8723,148284.6428,-5462.576904
424577.949,148270.4356,-5462.609375
424592.0257,148256.2284,-5465.174805
424606.1025,148242.0211,-5466.584839
424620.1792,148227.8139,-5467.974731
424634.256,148213.6067,-5468.964966
424648.3327,148199.3994,-5469.114136
424662.4095,148185.1922,-5468.731445
424676.4862,148170.985,-5467.08252
424690.5629,148156.7778,-5464.327026
424704.6397,148142.5705,-5462.570068
424718.7164,148128.3633,-5460.819458
424732.7932,148114.1561,-5457.886719
424746.8699,148099.9488,-5456.248657
424760.9466,148085.7416,-5454.287109
424775.0234,148071.5344,-5451.340454
424789.1001,148057.3272,-5450.006104
424803.1769,148043.1199,-5448.898804
424817.2536,148028.9127,-5447.533203
424831.3304,148014.7055,-5448.405762
424845.4071,148000.4982,-5449.532837
424859.4838,147986.291,-5448.296387
424873.5606,147972.0838,-5447.89563
424887.6373,147957.8766,-5447.011353
424901.7141,147943.6693,-5444.2854
424915.7908,147929.4621,-5443.473389
424929.8675,147915.2549,-5443.082397
424943.9443,147901.0476,-5440.257324
424958.021,147886.8404,-5439.280396
424972.0978,147872.6332,-5437.312012
424986.1745,147858.4259,-5431.903564
425000.2513,147844.2187,-5430.109497
425014.328,147830.0115,-5428.965088
425028.4047,147815.8043,-5427.75415
425042.4815,147801.597,-5429.351685
425056.5582,147787.3898,-5431.942993
425070.635,147773.1826,-5435.173218
425084.7117,147758.9753,-5439.187012
425098.7884,147744.7681,-5443.407227
425112.8652,147730.5609,-5447.562256
425126.9419,147716.3537,-5450.728638
425141.0187,147702.1464,-5452.900269
425155.0954,147687.9392,-5455.239868
425169.1722,147673.732,-5456.828369
425183.2489,147659.5247,-5457.847168
425197.3256,147645.3175,-5457.595093
425211.4024,147631.1103,-5456.843262
425225.4791,147616.9031,-5455.160767
425239.5559,147602.6958,-5454.260254
425253.6326,147588.4886,-5453.344727
425267.7093,147574.2814,-5451.699829
425281.7861,147560.0741,-5451.153931
425295.8628,147545.8669,-5450.163818
425309.9396,147531.6597,-5447.129272
425324.0163,147517.4525,-5445.434814
425338.0931,147503.2452,-5444.26123
425352.1698,147489.038,-5440.798828
425366.2465,147474.8308,-5437.108154
425380.3233,147460.6235,-5432.310425
425394.4,147446.4163,-5425.308228
425408.4768,147432.2091,-5421.145996
425422.5535,147418.0019,-5415.943115
425436.6302,147403.7946,-5406.102173
425450.707,147389.5874,-5399.841309
425464.7837,147375.3802,-5393.301514
425478.8605,147361.1729,-5386.80603
425492.9372,147346.9657,-5384.723999
425507.0139,147332.7585,-5382.769287
425521.0907,147318.5513,-5379.331055
425535.1674,147304.344,-5378.499023
425549.2442,147290.1368,-5378.624023
425563.3209,147275.9296,-5379.877686
425577.3977,147261.7223,-5382.350708
425591.4744,147247.5151,-5384.506226
425605.5511,147233.3079,-5389.390869
425619.6279,147219.1007,-5390.75647
425633.7046,147204.8934,-5390.538574
425647.7814,147190.6862,-5389.791626
425661.8581,147176.479,-5388.838623
425675.9348,147162.2717,-5388.604858
425690.0116,147148.0645,-5391.005981
425704.0883,147133.8573,-5392.146362
425718.1651,147119.6501,-5393.994019
425732.2418,147105.4428,-5397.145386
425746.3186,147091.2356,-5396.641724
425760.3953,147077.0284,-5399.098022
425774.472,147062.8211,-5404.123779
425788.5488,147048.6139,-5405.259033
425802.6255,147034.4067,-5407.937622
425816.7023,147020.1995,-5410.328369
425830.779,147005.9922,-5414.148926
425844.8557,146991.785,-5420.030518
425858.9325,146977.5778,-5422.94873
425873.0092,146963.3705,-5425.971558
425887.086,146949.1633,-5429.07373
425901.1627,146934.9561,-5430.677979
425915.2395,146920.7489,-5432.621704
425929.3162,146906.5416,-5438.627563
425943.3929,146892.3344,-5443.709473
425957.4697,146878.1272,-5445.861572
425971.5464,146863.9199,-5447.959839
425985.6232,146849.7127,-5448.891968
425999.6999,146835.5055,-5448.876587
426013.7766,146821.2983,-5448.3396
426027.8534,146807.091,-5448.051147
426041.9301,146792.8838,-5447.767822
